page_title,comments,url,date,pred_lang,gpt_toxic_class
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Και η γιαγια μου μεχρι την Γ' ταξη πηγε, αλλα ειναι ανθρωπος.",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Η αλήθεια πονάει ο καθένας εκφράζεται όπως θέλει αυτό είναι δημοκρατία αν δεν κάνω λάθος η ελευθερία του λόγου και την ελεύθερης έκφρασης ,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Στο ""να αλλοιώσω την προσωπικότητά μου"" εκτοξεύτηκα ",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Δήμαρχε είμαστε μαζί σου!! Συνέχισε να τους τα χωνεις,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greek,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Που είσαι free citizen θέλουμε και άλλη τέτοια κομματαρα,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Μονο Μπεος ,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Αν τους πούμε κίναιδος είναι καλύτερα από ότι τους είπε ο Μπέος,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Δυστυχώς στην Ελλάδα το επίπεδο των ψηφοφόρων είναι πολύ χαμηλό, προσθέστε και αυτούς που χρηματίζονται ή εχουν κάποιο συμφέρον, προσθέστε και αυτούς που αντιδρούν απέχοντας ή επιλέγοντας κάποια ακραία επιλογή, και τότε θα καταλάβετε ότι το λογικό και με αίσθημα δικαίου κομμάτι των ψηφοφόρων που απομένει είναι η μειοψηφία και δεν καθορίζει το αποτέλεσμα.",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Μπράβο Μπέο εκφράζεις όλους τους Έλληνες.Μονο κ μόνο που όλα τα κανάλια το εχουν πρώτο θέμα κ υποστηρίζουν τον Κασσελάκη καταλαβαίνεις τη μας πασάρουν τα κανάλια,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Όλα για την τηλεθέαση..,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greek,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Μπραβο ΔΉΜΑΡΧΕ μαζί σου!!!!!!,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Μπεο είσαι μεγάλος πολύ σωστά τα λες κ μακάρι να σε είχαμε κ πρωθυπουργό,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Γίγαντας! Χαχαχαχαχα,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Χιλια μπραβο στον ΜΠΕΟ,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greek,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Mπεος θεός ,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Πάει ο Μπεος έμπλεξε με τα στρακιαπου δεν γλιτώνεις...,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Μπράβο Νίκο Μπογιόπουλε ,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Κάθε πόλη έχει τον δήμαρχο που τις αξίζει,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,ΔΩΩΩΩΣΕ ΣΤΗ ΠΕΡΙΓΑΦΗ ΤΟ PSYCHEDELIC ΚΟΜΑΤΙ!!,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greek,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Εδω άνθρωποι που έχουνε τελειώσει το λύκειο η το πανεπιστήμιο και ειναι ανορθόγραφοι, σας πειράζει που είναι απόφοιτος δημοτικού?",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Μια χαρά τα λέει ο Μπέος.,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Δεν είπε κάτι εξωφρενικό. Ελλάδα είμαστε με ορθόδοξες Χριστιανικές αξίες, όχι Αμερική. Για όσους λένε ότι γιαυτό έχουμε μείνει πίσω σαν χώρα, βλέπε Ρουμανία που τηρούνται σε πολύ μεγαλύτερο βαθμό οι παραδόσεις και οι άνθρωποι έχουν πιο συντηρητική νοοτροπία σε σχέση με την Ελλάδα και πάλι είναι πιο μπροστά από εμάς γενικά σαν κοινωνία και οικονομία.",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Pou to vrikane afto to frouto,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Ρε παιδιά το κομμάτι στο τέλος πιο είναι; ️,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greek,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Ο μικρός Λένιν βρήκε το μάστορα του...,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Ο λαος του Βόλου μίλησε....τι άλλο θέλετε.?,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Δείτε το σε ταχύτητα 0.50
Thank me later",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greek,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Μπεος.oh yes I'm voting for him...,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Να αλλοιώσω την προσωπικότητα μου ...,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,2:30 η μεγαλύτερη αλήθεια της ημέρας ,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Για τον Μπέο η φάση όλη, αλλά ο Μπέος έχει κ ένα δίκιο..",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Δώσε λίγο psytrance γουστάρουμεεεεεεε ooooohh nama shiva️️,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Πεστα άρχοντα μπεο......,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Χωσε!!!,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Έχουμε εντύπωση οι περισσότεροι πανεπιστημιακή μιλάμε διαφορετικά; Γι’ αυτό βγάλουμε τέτοια χώρα μας γιατί ο λαός είναι τέτοιο μην κρυβόμαστε πίσω απ’το δαχτυλάκι μας,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,ΜΠΡΑΒΟ ΡΕ ΜΠΕΟ ΑΛΑΝΙ . ΕΙΠΕΣ ΤΗΝ ΑΛΗΘΕΙΑ,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Ενταξει,αληθειες ειπε ο άνθρωπος. Τι κακο ειπε ?",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Κολοκύθια με τη ρίγανη...,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Έχεις δυνατά την μουσική και κατάντησε ενοχλητική.,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Δεν τον πάω καθόλου αλλά γιατί τον προτιμώ από τους υπόλοιπους υποκριτές;,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greek,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Μπράβο στον Μπεο !!,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Χαχαχα μου ειπανε οτι τον ψαχνουν απο την ιαπωνια ....(γιακουζα μυριζει),https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Αρε καθικι χατζηνικολαου,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Pes ta Pes ta Mpeo Me ts Poustarades pou mazeftikan Edw ,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Το beat που παίζει από πίσω από το βίντεο γιατί το έχετε βάλει;;;; τί σόι μόδα είναι αυτή;;; αλλοιώνει το περιεχόμενο του βίντεο!!!,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,τελειόφοιτος τελικά ή απόφοιτος;,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greek,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Ας πάει ο Μπογιόπουλος να πάρει 57% Στο Βόλο και να διοικήσει καλύτερα. ΜΠΟΡΕΙ ????,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Ο μπεος αληθριες ειπε αλλα ο ι με κομψο τροπο και θιχτηκαν οι κοπελιες,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Αυτός είναι ο Μπέος που γουστάρω, όχι αυτός που κάνεις επιδείξεις στον δρόμο και στις λάσπες.",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Πως στον π βγήκε αυτός δήμαρχος;;,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Μπεαρος!,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Ο Μπέος είναι μεγάλη λέρα και το γνωρίζουμε όλοι. Του αναγνωρίζω όμως ότι είναι πανέξυπνος. Αυτό που είπε εχτές το είπε εν γνώση για να γίνει ντόρος και τα κατάφερε. Είπε κάτι που η μεγάλη πλειοψηφία των Ελλήνων λέει καθημερινά. Μας πρήξατε με τον Κασσελάκη και το lifestyle του. Δεν είναι αυτό προοδευτισμός.,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,2
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Τι ναρκωτικά παίρνουν όλοι αυτοί?,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Mpravo sou kirie mpeo hosta stous eleinous dimosiografous tous xeftiles,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Όλοι μαζί IQ 1,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,1:57...Από Buki Chi Ιαπωνίας...;,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Μόνο ΠΕΛΛΕΤΙΔΗΣ,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"ΚΑΛΗΣΠΈΡΑ 
Ή γλώσσα του σώματος,αλλά και του στόματος ,δείχνουν δυστυχώς πώς δεν υπάρχει επαφή με την πραγματικότητα...",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greek,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Χαιρετισματα απο μπουκιτσι ιαπωνιας,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Τι δουλεια κανεις εσυ λεει,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Με την ιδια λογικη οποιος λεει την αποψη του να πηγαινει στην δικαιωσυνη επειδη προσβαλονται
Καποιον μπορει να τον προσβαλει η αποψη του Κασσελακη 
Στη δημοκρατια ο καθενας λεει την αποψη του 
Αλλιως δεν εχουμε δημοκρατια 
Eτσι δεν ειναι ? 
Με αγαπη σε ολη τη κοινοτητα των lgbddasda",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"oso esy Koblexikos........ade kane therapia kai ase pioi einai noumera kai pioi oxi..............sad , so sad.",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"Αρχαία Ελληνικά, τι δεν καταλαβαίνεις κ Χατζηνικολάου;",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,3
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,μπραβο μπεο αληθειες ειπες και ενοχλουνται οι αδερφες,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,ΥΠΟΚΟΣΜΟΣ....,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greek,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Γεννηθηκα σε λαθος χωρα!!!!,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Other,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,"ΜΠΕΟ ΜΙΛΗΣΕΣ  ΓΙΑ ΚΑΠΟΙΟΝ ΠΟΥ ΔΕΝ ΗΤΑΝ  ΕΚΕΙ ....ΑΥΤΟΣ Ο ΚΑΠΟΙΟΣ  ΝΑ ΜΑΘΕΙ ΤΑ ΠΑΡΑΚΑΤΩ....1ον , παρενθετη μπορει μονο απο  γυναικα που  δεν μπορει...2ον η παρενθετη πρεπει να 'χει συγκεκριμενη ηλικια 3ον αν  σου κατσει  1 κοριτσι κ'  1  αγορι θελεις 2 παρενθετες  4ον παγκοσμιως δεν αποκτας απο μια παρενθετη υιοθεσια  παρα μονο αν το δικαστηριο κρινει οτι εχεις τη δυναμη να τ' αναθρεψεις με την ιδιοτητα του ....πατερα (νομος 1458)",https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Marxism ️️‍️‍️,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,English,4
ΑΜΕΤΑΝΟΗΤΟΣ Μπέος βγαίνει στον ΑΝΤ1 και τα ΞΑΝΑΧΩΝΕΙ στου πάντες χωρίς να θέλει να προσβάλει ΚΑΝΕΝΑΝ,Τέτοια θέλετε,https://www.youtube.com/watch?v=X1ev3RxDnNI,2023-11-28,Greeklish,4
